Common_Point_ID,Patch_ID,Dataset_Index,Patch_Row,Patch_Col,Scan_Start,Scan_End,Pixel_Start,Pixel_End,OHRC_tile_id,IIRS_row,IIRS_col,Common_Latitude,Common_Longitude,Latitude,Longitude_360,OHRC_lat,OHRC_lon,IIRS_lat,IIRS_lon,OHRC_distance_deg,IIRS_distance_deg,OHRC_IIRS_distance_deg,Max_Sensor_Separation_deg,Consistency_Score,ThreeSensor_Common
CP_000752,9446,9446,113,67,5424,5471,3216,3263,5580,245,214,60.674103241415736,355.27136791432264,60.6743994317625,355.26980234512496,60.67429579053159,355.2721456361242,60.673615,355.27216,0.0023455818493304677,0.002480863653968818,0.0006813638197090047,0.002480863653968818,0.9001415877877861,True
CP_000753,13846,13840,166,68,7968,8015,3264,3311,12655,400,217,60.25760911888381,355.28773138164144,60.2571870849375,355.28714921875,60.25832749705575,355.2869213910181,60.257313,355.28912,0.0011629468065613572,0.001978313215295523,0.002424685618649994,0.002424685618649994,0.9001171092605391,True
CP_000754,14176,14169,170,66,8160,8207,3168,3215,13189,412,211,60.22571705124235,355.2535776483667,60.2256245944025,355.25270557255004,60.22662726733236,355.2532361127843,60.2249,355.2548,0.0011343835085378144,0.00220820169994677,0.00232473243832358,0.00232473243832358,0.9000993739358532,True
CP_000755,6295,6295,75,70,3600,3647,3360,3407,500,133,223,60.97396788164056,355.3238842583835,60.97365201600001,355.32253005295,60.97350873951737,355.324812419466,60.974743,355.3243,0.002286859213819431,0.0020878922574923174,0.001332384012059311,0.002286859213819431,0.9000750662851189,True
CP_000756,7461,7461,89,74,4272,4319,3552,3599,2360,175,235,60.86349581070825,355.39324984718195,60.8635397865,355.392612570525,60.86468491979468,355.3937348714113,60.862263,355.3934,0.0016033993707233805,0.0015014127113321812,0.0024449459450742173,0.0024449459450742173,0.9000662003474501,True
CP_000757,12852,12847,154,70,7392,7439,3360,3407,11085,365,223,60.351394412561966,355.3221108164785,60.35172222855749,355.32175354977494,60.35095572958738,355.3210315363795,60.351505,355.32355,0.0010530071293018122,0.0018068851018179872,0.0025751485687370234,0.0025751485687370234,0.8998726328925769,True
CP_000758,6713,6713,80,73,3840,3887,3504,3551,1185,148,232,60.93423311267716,355.3750836447805,60.934368518,355.375256072125,60.93362317842993,355.37377415909145,60.934708,355.37622,0.0016587939334759049,0.001022505639727706,0.002676123703923495,0.002676123703923495,0.8995806627368675,True
CP_000759,8959,8959,107,78,5136,5183,3744,3791,4806,227,247,60.722082583478105,355.4627978396623,60.7219051325,355.46206536075005,60.721426968520255,355.46413943753385,60.722916,355.4622,0.002128481923018961,0.0010180187187050823,0.002453867754635759,0.002453867754635759,0.8993220481125554,True
CP_000760,7548,7548,90,78,4320,4367,3744,3791,2508,178,247,60.855606943308636,355.46216233624847,60.8557332135,355.46280406974995,60.85653820846692,355.46109748977665,60.85455,355.4626,0.0018869107297488502,0.0012038232825490676,0.002483817779490767,0.002483817779490767,0.8992703803590069,True
CP_000761,7711,7711,92,75,4416,4463,3600,3647,2769,183,238,60.840530423532186,355.41107326024866,60.8399457197175,355.41007646415,60.84078709140642,355.41249878534603,60.84086,355.41064,0.0025642828033747476,0.0010750786439856696,0.00185562702435771,0.0025642828033747476,0.8992591090613391,True
CP_000762,11696,11692,140,76,6720,6767,3648,3695,9213,324,241,60.46205856799932,355.4257254952774,60.4620760601025,355.42597103655,60.46193381137594,355.4242645313134,60.462166,355.42694,0.0017124236691725284,0.0009740272343897017,0.002686425011068827,0.002686425011068827,0.8992587384287514,True
CP_000763,7714,7714,92,78,4416,4463,3744,3791,2779,183,247,60.84058185553636,355.4633731987083,60.8399912381625,355.46271532575,60.840632654862574,355.4648493387344,60.84112,355.46255,0.002228323764747856,0.001141757641745044,0.002345941862402353,0.002345941862402353,0.8992254358587799,True
CP_000764,8202,8202,98,68,4704,4751,3264,3311,3556,201,217,60.792631394005646,355.28822385188363,60.7925259575,355.28726961875003,60.79346758975132,355.287881673229,60.7919,355.28952,0.001123068110997571,0.002335900487252124,0.0022672288298159786,0.002335900487252124,0.8992237760585274,True
CP_000765,10446,10446,125,71,6000,6047,3408,3455,7215,280,226,60.579571535440216,355.3407257925837,60.58005570750001,355.3394638175501,60.57872573231674,355.341649107076,60.579933,355.34106,0.0025581876983967835,0.0016053194508788636,0.0013415355227433762,0.0025581876983967835,0.8992096203698023,True
CP_000766,10702,10702,128,78,6144,6191,3744,3791,7598,289,247,60.556713039028786,355.4606581528598,60.5565794625,355.46118727375,60.55720131718402,355.45911726295446,60.55636,355.46167,0.002161399533096325,0.0005308912519326927,0.0026882489611082436,0.0026882489611082436,0.8991401411594312,True
CP_000767,7295,7295,87,74,4176,4223,3552,3599,2135,169,235,60.87853210178804,355.39368043540895,60.879285497,355.39266475795,60.877927171889525,355.3949439310895,60.878384,355.39343,0.0026532390215406915,0.0011844662155866396,0.0015787430531058204,0.0026532390215406915,0.899128908602827,True
CP_000768,10286,10286,123,77,5904,5951,3696,3743,6919,274,244,60.59649451849902,355.4435338509149,60.595929493,355.44398328975,60.59698500121777,355.44206870244784,60.59657,355.44455,0.0021862621378494597,0.0008542307646456366,0.0025154846332181655,0.0025154846332181655,0.8991067228883571,True
CP_000769,11688,11684,140,68,6720,6767,3264,3311,9187,324,217,60.46188302548807,355.28872814183256,60.461870418,355.2872139193749,60.46230710084702,355.2896943830759,60.46147,355.28928,0.0025186091560679197,0.002100422240815917,0.0009343842575842031,0.0025186091560679197,0.8990996898683006,True
CP_000770,14514,14507,174,72,8352,8399,3456,3503,13750,424,229,60.19402121051949,355.3572753428209,60.1943245335,355.35596455095,60.19455901382994,355.35822597946594,60.19318,355.35764,0.0022735522773725324,0.0020252970981155015,0.0015000383834897187,0.0022735522773725324,0.8990944995456215,True
CP_000771,12610,12605,151,77,7248,7295,3696,3743,10703,356,244,60.37541664391693,355.4429042792469,60.37549670505749,355.442886775925,60.374467673714776,355.4419173704093,60.376286,355.4439,0.0014137370894513302,0.0012909656437491493,0.002696301973132358,0.002696301973132358,0.8987836665066851,True
CP_000772,13512,13506,162,66,7776,7823,3168,3215,12153,388,211,60.28851049350671,355.2536493739171,60.2886017115,355.2526600432,60.28755827854161,355.2534968187856,60.28937,355.2548,0.001337514754790572,0.0022659752260909428,0.002227849855553138,0.0022659752260909428,0.8987835617184301,True
CP_000773,9614,9614,115,69,5520,5567,3312,3359,5857,251,220,60.658231977886864,355.3061853012594,60.6587233114425,355.30469509035004,60.65829974013801,355.30718967085016,60.657673,355.30667,0.002530285462472073,0.00223789728396298,0.0008135247959965224,0.002530285462472073,0.8986000874387045,True
CP_000774,8124,8124,97,73,4656,4703,3504,3551,3438,198,232,60.800694585440226,355.37610880478405,60.800542651,355.374876141125,60.80115276913904,355.37747371072726,60.80039,355.37598,0.002668260103903732,0.001111188672409347,0.00168101474138009,0.002668260103903732,0.8983909547300388,True
CP_000775,6462,6462,77,71,3696,3743,3408,3455,773,139,226,60.95807240916889,355.3402955524907,60.9579336765,355.34011414435,60.95757001951255,355.33915874359093,60.958714,355.3416,0.001022270519481113,0.001690280892648669,0.0027082784235907525,0.0027082784235907525,0.8983861467586088,True
CP_000776,13188,13182,158,74,7584,7631,3552,3599,11594,377,235,60.32052424687956,355.3911847614234,60.3203313381625,355.39079471075,60.32162699207579,355.39054765945764,60.319614,355.3922,0.0013189971205819766,0.0015882224796913466,0.0026115566985929484,0.0026115566985929484,0.8983708375317597,True
CP_000777,10860,10860,130,70,6240,6287,3360,3407,7842,295,223,60.54063661474081,355.3228404263569,60.540664598022495,355.32200165095,60.54169065025268,355.32272812421445,60.539555,355.3238,0.001257197909238086,0.0021061049859656344,0.0023861065283478137,0.0023861065283478137,0.8983060506012581,True
CP_000778,12020,12015,144,68,6912,6959,3264,3311,9727,336,217,60.43004977903721,355.2877696147422,60.430383646,355.287205929375,60.43052451069173,355.2868573093828,60.42924,355.28925,0.00037600367061302044,0.0023378422036523672,0.00271125335973239,0.00271125335973239,0.8982955925783729,True
CP_000779,8535,8535,102,69,4896,4943,3312,3359,4100,213,220,60.76081700984712,355.3058310289452,60.76107325899999,355.30476546895,60.76162358963317,355.30596492257297,60.759754,355.30676,0.0013196790516920671,0.002393507918375051,0.0020325182225288388,0.002393507918375051,0.8982598361128625,True
CP_000780,8949,8949,107,68,5136,5183,3264,3311,4772,227,217,60.72189004328953,355.28783169572495,60.72167235793749,355.28725404375,60.721940429401776,355.2867818149092,60.722057,355.28946,0.000543012327716602,0.002238538136021865,0.00267996498097124,0.00267996498097124,0.898231494678988,True
CP_000781,11520,11517,138,66,6624,6671,3168,3215,8910,318,211,60.477754124131245,355.25407872188845,60.4775423495,355.252518786375,60.47829921600896,355.2548650843685,60.47742,355.25485,0.0024653521425178023,0.002336671723989804,0.0008785022250502668,0.0024653521425178023,0.8981765220740541,True
CP_000782,10362,10362,124,70,5952,5999,3360,3407,7076,277,223,60.58751455119734,355.3225025769457,60.5879000855,355.32206790192504,60.586730054908415,355.3215872898495,60.587914,355.32385,0.0012648950756492326,0.0017846876519699625,0.002555763581802944,0.002555763581802944,0.8979861263596864,True
CP_000783,14098,14091,169,71,8112,8159,3408,3455,13071,409,226,60.233798188806816,355.3402409501195,60.2336637421825,355.338822923975,60.234340016132464,355.3413237545085,60.23339,355.34058,0.0025906562513612146,0.0017743650158022711,0.0012082531491428385,0.0025906562513612146,0.8979508666541558,True
CP_000784,14010,14003,168,66,8064,8111,3168,3215,12919,406,211,60.24163542926408,355.25404304063403,60.24136738600001,355.25269067437495,60.24251869915551,355.25464718776146,60.24102,355.2548,0.0022701248013393565,0.0021290831997075026,0.0015054064431956839,0.0022701248013393565,0.8978157594302263,True
CP_000785,6964,6964,83,75,3984,4031,3600,3647,1597,157,238,60.910393832810605,355.40984184699164,60.9107948227625,355.41036056275,60.90967729456581,355.4083373415063,60.91071,355.41083,0.002311340189437092,0.0004748245669576302,0.002695695247330705,0.002695695247330705,0.8977805593617985,True
CP_000786,12855,12850,154,73,7392,7439,3504,3551,11095,365,232,60.351460942219944,355.3737741928419,60.3518028002625,355.37361585037496,60.35081534744225,355.3726151754164,60.351765,355.3751,0.0014058497234435466,0.0014761946645548748,0.0026521076415245695,0.0026521076415245695,0.8976717541119055,True
CP_000787,13930,13923,167,69,8016,8063,3312,3359,12794,403,220,60.24967025848989,355.30581111205703,60.2493476130225,355.304380086175,60.25032691977141,355.3067788359336,60.249336,355.30627,0.0025909539001620933,0.0018943620113746021,0.0011117025374771563,0.0025909539001620933,0.8976503456353007,True
CP_000788,9041,9041,108,77,5184,5231,3696,3743,4937,230,244,60.71410976849052,355.4439862069942,60.7140195515,355.44453989175,60.71354229791689,355.4425334753265,60.714767,355.4449,0.0020623961421450294,0.0008237938102898264,0.00265176826866993,0.00265176826866993,0.8976284188778161,True
CP_000789,13687,13681,164,75,7872,7919,3600,3647,12408,394,238,60.273683429136014,355.4079604036045,60.273116851,355.407896714775,60.2739008436346,355.406713255804,60.274033,355.40927,0.0014195843008368999,0.0016516365320722644,0.0025613750568125155,0.0025613750568125155,0.8975753631683225,True
CP_000790,8036,8036,96,68,4608,4655,3264,3311,3286,195,217,60.80854924117762,355.28869328791956,60.8082708345,355.28727431375,60.80935915831999,355.2892852863368,60.808018,355.28952,0.002286582489650595,0.0022601664935580396,0.0013618525518929868,0.002286582489650595,0.8975601996905973,True
CP_000791,8625,8625,103,76,4944,4991,3648,3695,4258,216,241,60.752998052693336,355.4267654282905,60.7533692517625,355.42724265537504,60.75332845856361,355.4253497720746,60.752296,355.4277,0.0018933228129991834,0.0011677395980526314,0.002570362646335732,0.002570362646335732,0.897477653703459,True
CP_000792,9865,9865,118,71,5664,5711,3408,3455,6269,259,226,60.635291754605156,355.3407282995219,60.63516769956251,355.33954798312504,60.63435883988771,355.3414809095814,60.63635,355.34116,0.0020953421341418617,0.0019951332533891053,0.002016234773646878,0.0020953421341418617,0.8974743463085036,True
CP_000793,10857,10857,130,67,6240,6287,3216,3263,7877,295,214,60.539683404761284,355.27085314401637,60.540563288,355.26985304515,60.53918791505338,355.2706116603366,60.5393,355.2721,0.0015707156788068008,0.0025736222149191435,0.0014872215002920402,0.0025736222149191435,0.897435229888286,True
CP_000794,12104,12099,145,69,6960,7007,3312,3359,9866,339,220,60.42211212648554,355.3059249913645,60.4225460265,355.30452170435,60.42252188982185,355.3068262677905,60.42127,355.30643,0.0023046898338837723,0.0022939762659259853,0.0013154815349449025,0.0023046898338837723,0.8972645316420196,True
CP_000795,11026,11026,132,70,6336,6383,3360,3407,8112,300,223,60.52561259992064,355.322347402074,60.524918984500005,355.321984068975,60.52579958308419,355.3212971509189,60.52612,355.32376,0.0011168304626296742,0.002144301697007143,0.002484483943755473,0.002484483943755473,0.897123749410653,True
CP_000796,13684,13678,164,72,7872,7919,3456,3503,12398,394,229,60.273620511339054,355.3563961616287,60.273049318,355.356150563175,60.27403902265778,355.35524983577363,60.273773,355.3578,0.0013382171577124196,0.0017903844094616802,0.002552132267390757,0.002552132267390757,0.8970891737255547,True
