Common_Point_ID,Patch_ID,Common_Latitude,Common_Longitude,Consistency_Score
CP_000825,11693,60.46199854888587,355.37391444150745,0.8948491990285228
CP_000826,6211,60.981910529733476,355.30547306549744,0.8946809921007175
CP_000827,11283,60.50189212720327,355.4604792236625,0.8946365544541688
CP_000828,14426,60.20186383503856,355.2711697126527,0.8945438132876999
CP_000829,10033,60.61941214885977,355.3754787892055,0.8945382155691189
CP_000830,7879,60.8246472831039,355.4459814631846,0.8944993920600115
CP_000831,10359,60.58744210864372,355.2705351240476,0.8944298550948444
CP_000832,14100,60.23384657704192,355.3734399524142,0.8944283603108181
CP_000833,9200,60.69805541164527,355.32243948358433,0.8943813471127419
CP_000834,9955,60.62745301785423,355.46136496529545,0.8942876919291253
CP_000835,11855,60.44599158679412,355.30493376162093,0.8942322445090327
CP_000836,12277,60.40634191076694,355.4255844306085,0.8942313972034305
CP_000837,9038,60.714057145417314,355.39185050070705,0.8942131448383379
CP_000838,11198,60.50981269842814,355.42732056590427,0.8940657559565847
CP_000839,10778,60.548619383828,355.33981606382076,0.893931050424305
CP_000840,10448,60.5804993367316,355.37429356068674,0.8938848156231414
CP_000841,7292,60.87847435175576,355.3413431875537,0.8936455916156294
CP_000842,9695,60.65112222535391,355.2706682394887,0.8936335160973786
CP_000843,13690,60.27373962590798,355.45953691323126,0.8935897302461946
CP_000844,9946,60.62728878904958,355.30522402422736,0.893482608887247
CP_000845,13429,60.296470307514966,355.2538823209316,0.8934417060695401
CP_000846,14341,60.209770840684676,355.23652291731156,0.8933114494750901
CP_000847,13681,60.27355202757534,355.30483423997794,0.893154482499591
CP_000848,7541,60.855492236525684,355.34060672854474,0.8930000898937133
CP_000849,13762,60.26465614448,355.2712742627719,0.8929680957619892
CP_000850,12858,60.3515221139545,355.425449838398,0.8928491445931861
CP_000851,13595,60.28055303262997,355.25341757561085,0.8927379290416904
CP_000852,11277,60.50177909210587,355.3567639865002,0.8926581403783596
CP_000853,12272,60.40713298775149,355.3405085859951,0.8925638891557759
CP_000854,7129,60.89533684181166,355.3925253443005,0.8923650196697168
CP_000855,14258,60.21773144484687,355.2367525264296,0.8922579499273039
CP_000856,12443,60.391314777282936,355.42677686916824,0.892254766715679
CP_000857,9949,60.62735626901375,355.35724443129135,0.8922286771496886
CP_000858,9862,60.63522490931388,355.2887000386583,0.8922210245706991
CP_000859,14097,60.23378012712877,355.3219182147116,0.8919103016387795
CP_000860,7631,60.84854305150122,355.461900871185,0.8917845719962012
CP_000861,10030,60.619347079197546,355.32347614540885,0.8917609253662035
CP_000862,13515,60.28858773631239,355.30523448101553,0.8916235720340048
CP_000863,10862,60.54067842006709,355.358020980489,0.8915830439077523
CP_000864,14507,60.1947465872661,355.236060963459,0.8915091035123407
CP_000865,7291,60.87845632912023,355.322723130817,0.8914251983839705
CP_000866,6875,60.918230851091884,355.30531627284813,0.8910930506585383
CP_000867,6631,60.94220728951592,355.3939862736579,0.8910909645720873
CP_000868,9616,60.658278220206,355.3397338263001,0.8910608960414093
CP_000869,12684,60.367267295797795,355.28757029408416,0.8908830402686432
CP_000870,6046,60.99695778875039,355.3228549302135,0.8907753190215908
CP_000871,10614,60.56457822481453,355.37551429863146,0.890697478793887
CP_000872,7458,60.863449002656125,355.34084882219736,0.8906203939931687
CP_000873,13432,60.296546192465165,355.3054756367131,0.8905890412289146
CP_000874,12442,60.39129844882937,355.4083934819026,0.8905732817968305
CP_000875,7050,60.90247706505218,355.4637015790302,0.8905011272946447
CP_000876,7215,60.88742990366003,355.4446239570707,0.8904224381903371
CP_000877,12112,60.42228044986501,355.44279579435346,0.8902698692113304
CP_000878,13268,60.31161921278968,355.3392262945895,0.890033305936254
CP_000879,7538,60.855425056885224,355.2882966165467,0.889886395017828
CP_000880,10201,60.60353217643629,355.41021679157103,0.8898673870535168
CP_000881,13265,60.31154787782476,355.28761537550037,0.8898310647454171
CP_000882,12440,60.39125655610766,355.3750603145973,0.8895830860186391
CP_000883,7788,60.83157030544294,355.3061736162381,0.8894253972232924
CP_000884,10943,60.532676875264485,355.3225881688233,0.8893882243533814
CP_000885,11030,60.52479822948592,355.3926867447024,0.8893687745314707
CP_000886,13274,60.3126236836201,355.4425478336698,0.88931950217304
CP_000887,13843,60.25664855894786,355.23611079411677,0.8893091808707162
CP_000888,7298,60.87946706086915,355.4461121437882,0.889095655729698
CP_000889,8120,60.80061452721384,355.30529494143985,0.8888492905694779
CP_000890,12101,60.42293520821324,355.2541802327283,0.888799208904211
CP_000891,10036,60.61946924824709,355.4274940050365,0.8887709971391464
CP_000892,10197,60.60345409023134,355.3397352824365,0.8886392588576887
CP_000893,9289,60.69021509108929,355.42639734497106,0.8885940673848545
CP_000894,12268,60.407041379837864,355.27038148493847,0.8885664767690153
CP_000895,12687,60.36733682726307,355.33925877727285,0.8885468037579216
CP_000896,7126,60.894393881248675,355.3400806535574,0.8885294401805263
CP_000897,10283,60.59644068195737,355.3915515831646,0.8884876665708341
CP_000898,7628,60.848492968015044,355.40959261836724,0.8884545045450754
CP_000899,9952,60.62741300014816,355.40925683882097,0.8884143779121275
CP_000900,13439,60.29668736792064,355.4253818026712,0.8883835957923282
CP_000901,12611,60.37543146970628,355.4612822709261,0.8883154625814618
CP_000902,14510,60.194827457326056,355.2875181884862,0.8882762260323666
CP_000903,8371,60.77677950111661,355.3399629994581,0.888198381151596
CP_000904,13109,60.328560409549986,355.4597251160562,0.8879882214360261
CP_000905,6551,60.9502244283398,355.44492122421804,0.8879189475194363
CP_000906,8536,60.76084034454852,355.32265450850065,0.8878198263867002
CP_000907,10864,60.54072205863304,355.391472925944,0.8877213185268497
CP_000908,11023,60.52554209023066,355.2704648287059,0.8877164546343368
CP_000909,10198,60.6034726770612,355.3582190852394,0.8876645254188557
CP_000910,7955,60.816556960016364,355.3226114705105,0.8873208849985111
CP_000911,11029,60.524782175672215,355.37423218710046,0.8872743474089908
CP_000912,11690,60.461934427271444,355.322115848597,0.8872347175255482
CP_000913,8285,60.78467322036921,355.2879894763657,0.8871881983116614
CP_000914,5968,61.00412827304024,355.4111095657217,0.8871428578009881
CP_000915,8206,60.79271956236429,355.3572828350534,0.8869882967989396
CP_000916,14259,60.21775824432183,355.25334535615383,0.8869495837920608
CP_000917,8784,60.73783197069587,355.30511847061166,0.8869229504103782
CP_000918,7380,60.87149518245661,355.42723425142003,0.8867929169084429
CP_000919,6548,60.950172994581784,355.39248619384716,0.8866757328350349
CP_000920,6799,60.92632865867804,355.4272459755832,0.8866330636623736
CP_000921,11531,60.47799632440742,355.44296408476595,0.8866160892497704
CP_000922,9451,60.67421812961879,355.3570062807558,0.8864763939747378
CP_000923,11274,60.50171036454188,355.3049048325144,0.8864499925858791
CP_000924,7455,60.8633844466844,355.28853041751637,0.8864447100136451
CP_000925,7294,60.879399040060626,355.37514979797083,0.886418648815442
CP_000926,10699,60.55666115438436,355.4087264047171,0.8863603324910821
CP_000927,12271,60.407114348639446,355.322110146542,0.8863558420969487
CP_000928,6132,60.98905808719436,355.3751014078958,0.8863533862171133
CP_000929,10194,60.60338694190117,355.2877503126058,0.8860962653401618
CP_000930,5965,61.00407287980119,355.3586086185216,0.8859474836562471
CP_000931,10121,60.61242993080176,355.46083026125604,0.8856270939259295
CP_000932,12109,60.42222476829363,355.3910352349996,0.8855225135547288
CP_000933,14094,60.233705436483184,355.2704086805602,0.885358014716385
CP_000934,7546,60.855571340689586,355.42844819838496,0.8852518922959438
CP_000935,13935,60.249785732588386,355.3905585003831,0.8851735501090967
CP_000936,13440,60.29670216972634,355.4437197914987,0.8851217008475416
CP_000937,14343,60.20982246996369,355.2714059076088,0.8849422485280904
CP_000938,6297,60.97401191336604,355.3576942325993,0.8848058584309675
CP_000939,14424,60.20181088217664,355.23629231177694,0.884765890703161
CP_000940,13519,60.289562463439125,355.37352030097736,0.8847438239016887
CP_000941,7289,60.87840740475864,355.2889980242474,0.8846865018505382
CP_000942,12690,60.36740237085735,355.39094953379487,0.8845855479677367
CP_000943,9035,60.71399770246493,355.33972744027915,0.8844969521383353
CP_000944,6710,60.93417251369303,355.3226785398933,0.8842351813701719
CP_000945,13932,60.24972152144801,355.3390195781896,0.8841508715856717
CP_000946,13100,60.327492993869036,355.3047307289646,0.8838469467575003
CP_000947,14175,60.22568900059255,355.2369822933975,0.8838415932878916
CP_000948,11528,60.47793994845418,355.3911358135051,0.8838300784048825
CP_000949,8041,60.80866172212231,355.37461430337004,0.883815391172764
CP_000950,11947,60.43821471951366,355.46003040834563,0.8836402130971265
CP_000951,13938,60.249843233296254,355.4420995499183,0.8836343388315974
CP_000952,7373,60.8713675752091,355.3056240831218,0.8835539348801427
CP_000953,11852,60.44591717816699,355.25315430233485,0.8835342981390755
CP_000954,9705,60.65043488112764,355.4435847200618,0.8833471934219213
CP_000955,7621,60.84746442852031,355.288052643051,0.8832877974901978
CP_000956,14511,60.193951918091045,355.3058153964771,0.8832427211606837
CP_000957,13097,60.32741867508347,355.2531048009096,0.8830178697955212
CP_000958,5969,61.00414610041716,355.4280258760984,0.8829484414117559
CP_000959,6634,60.94226007392942,355.44641297756243,0.8829209438399355
CP_000960,7790,60.83250089356426,355.33993669968555,0.8829180445204703
CP_000961,13516,60.28949530588744,355.321941292769,0.8829087705460692
CP_000962,8369,60.77673142727847,355.3063153936935,0.882794178032116
CP_000963,5966,61.0040917058332,355.37552422237326,0.8826576210993684
CP_000964,10534,60.57259874863868,355.4259903585865,0.8826180629781541
CP_000965,6961,60.910336210271545,355.3574603136867,0.8825657053406046
CP_000966,13103,60.327560939902924,355.3563688222207,0.8824971647392009
CP_000967,12445,60.39135213231297,355.4601118313485,0.8822765620317082
CP_000968,9363,60.682061911127484,355.27160992730177,0.8820745172389499
CP_000969,14516,60.194067017825496,355.39044918940834,0.8818404763783994
CP_000970,14519,60.19412637765303,355.44192311769484,0.8817060119783644
CP_000971,5962,61.00400918332974,355.3060998907454,0.8812442449971352
CP_000972,8622,60.75294234881549,355.3745890925051,0.8807915994116984
CP_000973,8457,60.76888219783331,355.39191218465857,0.8807758221508217
CP_000974,12274,60.407180305228536,355.37385129067167,0.8807498447972784
CP_000975,13430,60.29649813529674,355.27051114413257,0.8802235639463133
CP_000976,13514,60.28856004224978,355.28860784530116,0.8800801666489226
CP_000977,11944,60.43816157644839,355.4082424126247,0.8800364680988512
CP_000978,12693,60.367457373717706,355.44263220546577,0.8800183592036701
CP_000979,9781,60.6432321411888,355.3224720229489,0.8799891283601754
CP_000980,13517,60.28863286642295,355.3401942832747,0.8799436833587008
CP_000981,7540,60.8554676860193,355.3237516759987,0.8796954434945731
CP_000982,10118,60.61237737184714,355.4088202914054,0.8794886473299213
CP_000983,11525,60.47787682592593,355.3392997623016,0.8794307491387809
CP_000984,9778,60.64316150198899,355.2704364592523,0.8793972816960425
CP_000985,13929,60.24964956790854,355.28749295352213,0.879354344713473
CP_000986,14513,60.19400225206374,355.33898776270604,0.8793157900062403
CP_000987,13271,60.31256685803834,355.39093128415306,0.8791884792294473
CP_000988,6469,60.95819307807639,355.4638425938097,0.8790518041488734
CP_000989,8873,60.729994454548184,355.40917936780687,0.8790325391813381
CP_000990,9286,60.69016000683274,355.3742975242588,0.8789728931346078
CP_000991,11112,60.517719174076355,355.37398283119325,0.8789676184576662
CP_000992,8876,60.730045820747705,355.46133246612663,0.8789651014547335
CP_000993,8292,60.78482039341987,355.40925651497605,0.8787383758139888
CP_000994,13106,60.32850355058783,355.4080913722985,0.878718188235502
CP_000995,12516,60.383137447768014,355.2530094716124,0.8787172500249381
CP_000996,11437,60.48571285903132,355.2543110465165,0.878651084778999
CP_000997,11687,60.461863289657,355.2703093871021,0.8786102484518262
CP_000998,13511,60.28848390251303,355.2370335867372,0.878588572134287
CP_000999,9613,60.65821035927897,355.2876809465042,0.8785651812682573
CP_001000,12106,60.42216107754649,355.339287179555,0.8785163362130105
CP_001001,10610,60.564496127618895,355.30510939456275,0.8781877346910838
CP_001002,13678,60.27259302662171,355.25318578939624,0.8781159636883056
CP_001003,10445,60.580435154763926,355.32233064616895,0.8781096933890751
CP_001004,7543,60.8555290840265,355.3760631479968,0.8779856439603543
CP_001005,7372,60.87134288391781,355.28876421848605,0.8778813062732056
CP_001006,12519,60.38321123086052,355.30471304683374,0.8777932938801477
CP_001007,5971,61.00417418740194,355.46362301697286,0.8766865431723094
CP_001008,7876,60.824598437166145,355.39196497826725,0.876446550343116
CP_001009,14351,60.21000712578319,355.40756269708913,0.8761315544229697
CP_001010,12941,60.34444300273932,355.42526324763185,0.8758382191973376
CP_001011,6796,60.92627348655341,355.3748367884614,0.8756563929963225
CP_001012,10032,60.61939579664311,355.35698868087457,0.8755346920299558
CP_001013,14354,60.210063980337935,355.45905364212496,0.8754115910790059
CP_001014,14348,60.209943552228445,355.35607395529496,0.875188640882524
CP_001015,12522,60.383278607891334,355.3564187737217,0.8750830172914555
CP_001016,10775,60.54855171121384,355.28789779421095,0.8750726973121826
CP_001017,6545,60.950115976277026,355.3400534879347,0.8750228306115604
CP_001018,8619,60.753775094816795,355.3224046138186,0.8749610479848077
CP_001019,12932,60.34336257239877,355.2702149233957,0.8749425061322965
CP_001020,12935,60.34343362879162,355.32186800608446,0.8745523733993096
CP_001021,7625,60.84843601394136,355.35728669056624,0.8744983994266291
CP_001022,11109,60.51765687948241,355.32210641444976,0.8744690646243521
CP_001023,5963,61.00403306627242,355.3230247736481,0.8743702961796649
CP_001024,10029,60.61932825342922,355.30498684221953,0.8740947975220683
CP_001025,11941,60.43810034952569,355.35646702588815,0.8740717737496836
CP_001026,9702,60.650379059165125,355.3915357161571,0.8739848346747524
CP_001027,9448,60.67415367590946,355.30493625626895,0.8737485308573345
CP_001028,8870,60.729937532200246,355.3570185836277,0.8737045466277567
CP_001029,7456,60.86340788920086,355.30538765610726,0.8736962164181619
CP_001030,11115,60.51688087761107,355.425861644145,0.8736602406188365
CP_001031,10861,60.54065958098341,355.33956081530056,0.8733893685019746
CP_001032,6386,60.96525732159329,355.464114405726,0.8732142437172615
CP_001033,10950,60.5328182102917,355.4431160314512,0.873136312918207
CP_001034,10859,60.54061135176496,355.3061102465622,0.873101579977563
CP_001035,12938,60.34350150774508,355.3735231601648,0.8730477635733108
CP_001036,13926,60.24957053036908,355.23595840860366,0.8730187211410557
CP_001037,9032,60.713930368059295,355.28759617378364,0.8729209341329078
CP_001038,6294,60.973950461197944,355.3052277100535,0.8728780308523435
CP_001039,10442,60.57948233503569,355.27030225152134,0.8728485672291033
CP_001040,13767,60.265662975835994,355.3561450483732,0.8728374773052409
CP_001041,13770,60.26572598410269,355.407701164266,0.8724332545934441
CP_001042,14345,60.20987441173946,355.30458763003406,0.8724212326233316
CP_001043,10696,60.556602454127436,355.3567970858244,0.8723410189104235
CP_001044,11366,60.49393303468602,355.4602047267831,0.871942090537563
CP_001045,13764,60.26559187200356,355.3045811414293,0.8717774212257675
CP_001046,11522,60.47780716568519,355.2874760081657,0.8716165889261467
CP_001047,11779,60.45409947334024,355.4254680750139,0.8715948335834411
CP_001048,11363,60.493879187085554,355.4083592114063,0.8714552607486132
CP_001049,12103,60.422092114982604,355.28753113193443,0.8714136889273171
CP_001050,6383,60.96610765355965,355.40990010287686,0.8706259546498403
CP_001051,12525,60.38334167083451,355.40812651568467,0.8703655049310339
CP_001052,10531,60.572542442600366,355.37403364967673,0.8702576284568523
CP_001053,9537,60.66631971712665,355.4088249660756,0.8699731499090515
CP_001054,12776,60.360382159513726,355.44244364000315,0.8698513063978484
CP_001055,14590,60.18678975502875,355.2358300068077,0.8695689730690792
CP_001056,13773,60.265779705950365,355.45925931803373,0.8695181427842744
CP_001057,9121,60.70609798775153,355.39159960527485,0.8691505367889447
CP_001058,7212,60.88737910892072,355.39227473251316,0.8689851368141753
CP_001059,11360,60.493817288517675,355.3565059341868,0.8685053247940218
CP_001060,9953,60.62742961298011,355.42776092872947,0.8683890120110694
CP_001061,14183,60.22588639379526,355.37317839811436,0.8682962565010605
CP_001062,8708,60.745038064521886,355.4265088365601,0.8682440471357828
CP_001063,7704,60.839508116831816,355.2878176735396,0.8680748862649796
CP_001064,9283,60.69009691478461,355.32219998688,0.8674339363731526
CP_001065,14186,60.22594760057721,355.42469427238393,0.8674053258169211
CP_001066,10280,60.595494673608954,355.33949180378227,0.8673240248977283
CP_001067,13761,60.26551821053505,355.2530293334032,0.8671173102856965
CP_001068,11776,60.45404063838283,355.373665313927,0.8670325755417587
CP_001069,8368,60.77671408850035,355.2877552575144,0.8669299598706548
CP_001070,8203,60.79265630886331,355.30504753809265,0.866905297041121
CP_001071,11938,60.438032263644665,355.3046938495683,0.8668627298194959
CP_001072,11106,60.51758247761293,355.2702320059146,0.8667439698685719
CP_001073,14342,60.2097989268363,355.25311327459093,0.8664915638490388
CP_001074,6958,60.910272872552405,355.3050707389809,0.8664470615075994
CP_001075,14180,60.22581985191238,355.32167492162085,0.8663005780330182
CP_001076,7377,60.87143945864634,355.374892229494,0.8657600676347552
CP_001077,14593,60.18686815792691,355.2872790762353,0.8651439645184233
CP_001078,12767,60.35930906334016,355.2873334967281,0.865121827649147
CP_001079,7374,60.870494128577214,355.32248407275756,0.8650721344075685
CP_001080,13522,60.288725288920965,355.42511152623683,0.8646366001287049
CP_001081,10366,60.588479655999784,355.39128980690975,0.8646146009094801
CP_001082,12351,60.39908155521408,355.2701467898423,0.864366899759355
CP_001083,9870,60.63538096391065,355.4263653838454,0.8638518305493205
CP_001084,12528,60.38339416445959,355.45983663462266,0.8636800204429467
CP_001085,13513,60.28853962196516,355.27027559827303,0.8636723965968583
CP_001086,10277,60.595428718722324,355.2875151255262,0.8635449707729104
CP_001087,12770,60.35937740424941,355.33901384723384,0.8635243240022947
CP_001088,8867,60.729872350575725,355.3048701653078,0.863324670368854
CP_001089,6129,60.98899803400578,355.3226174162507,0.8633107606471128
CP_001090,12354,60.39915333396547,355.3218672353045,0.863170885503584
CP_001091,9699,60.650320233733225,355.33948893940254,0.8630671191197368
CP_001092,8038,60.80859857978677,355.32237182522766,0.8630087128817509
CP_001093,8454,60.76882204848989,355.33971047873115,0.8627257972420086
CP_001094,6380,60.96605441854507,355.3574498947983,0.8625514157264893
CP_001095,14177,60.22574635686283,355.27017348655244,0.8623748390030315
CP_001096,10947,60.53276369438476,355.3912098682825,0.8619344046495692
CP_001097,7209,60.886436072388,355.3398384440531,0.861809325069129
CP_001098,7463,60.86353567117872,355.42696828046854,0.8617741343104444
CP_001099,12773,60.359441751127655,355.39068613854676,0.8617157315288488
CP_001100,7206,60.886365297992064,355.2892322852171,0.861713423189898
CP_001101,11357,60.493752299681205,355.30466511821004,0.8617012293068682
CP_001102,13192,60.32060069993616,355.45945921618295,0.8611545965355614
CP_001103,7787,60.832433509051214,355.2876602928932,0.8610911020254792
CP_001104,11773,60.45397642479867,355.3218646811734,0.8610847061891084
CP_001105,8289,60.78476021920273,355.35702724108154,0.8610818000392977
CP_001106,13599,60.281535429721494,355.32168854975885,0.8608345657791586
CP_001107,13602,60.28160393756033,355.37326964041864,0.8605270662668232
CP_001108,9864,60.63527274835934,355.32223256529625,0.8600567172229291
CP_001109,10782,60.548703113080336,355.40846026419405,0.860000826294527
CP_001110,6793,60.92621407195197,355.32242985726447,0.8599527308684674
CP_001111,12357,60.39921809683768,355.3735900893501,0.8599407777510257
CP_001112,9867,60.635335138963114,355.3742619711599,0.8596994164496665
CP_001113,9118,60.70603718630368,355.33947466500393,0.8595764357744657
CP_001114,8705,60.74587745922015,355.374340794541,0.8587130486093817
CP_001115,9534,60.66625957393692,355.3567607974134,0.8585974068252373
CP_001116,6215,60.9810981647528,355.37484579472385,0.858528839330925
CP_001117,14596,60.18693948495923,355.3387303928378,0.8584840144092079
CP_001118,14018,60.24182745926414,355.3903041285644,0.8583089375809081
CP_001119,11935,60.43795904493357,355.2529226261651,0.8582955925347606
CP_001120,7873,60.824537589537535,355.33969490375785,0.8582489387470915
CP_001121,14015,60.24176190058828,355.33877349905396,0.8582165437099945
CP_001122,11611,60.469981416822044,355.3908716081537,0.8580925393748476
CP_001123,9280,60.690023009812414,355.2718416426713,0.8578352577773217
CP_001124,13605,60.281662021422726,355.42485280220336,0.857833423405816
CP_001125,9861,60.63520203318981,355.2702051606827,0.8576995590594335
CP_001126,14021,60.24188505506172,355.44182690409053,0.8576435274298482
CP_001127,13596,60.28146377089244,355.2701198927084,0.8575457295866508
CP_001128,7044,60.90237632063605,355.35720471601144,0.8573188566304499
CP_001129,7539,60.855448522192596,355.30515122909264,0.8570974335203002
CP_001130,13183,60.31953048898952,355.3044894310154,0.8570596989898123
CP_001131,10693,60.556535560029744,355.3048699348066,0.8569654739215804
CP_001132,10858,60.54059054483378,355.2876609604998,0.8566528617583948
CP_001133,13428,60.29644246774645,355.23726406130686,0.8565756205610106
CP_001134,12192,60.41426389282196,355.3907813833509,0.8563318909839628
CP_001135,13180,60.31945609469924,355.25287163564343,0.8562780421040482
CP_001136,14012,60.241691126644845,355.2872448345435,0.8562396673637602
CP_001137,7622,60.84837331960593,355.3049828844236,0.8557054303281288
CP_001138,10528,60.572476913097205,355.3220891739681,0.8552540644677373
CP_001139,13189,60.32054502745752,355.4078234823323,0.8546616718259916
CP_001140,10115,60.61143514040172,355.3567427664588,0.8546554375233015
CP_001141,10941,60.5335271958769,355.28742451012204,0.8545851861440723
CP_001142,11354,60.493674806962,355.2545428826861,0.8545432475251769
CP_001143,11195,60.50975802484482,355.373732358161,0.8545317200035643
CP_001144,12360,60.39927878517475,355.42532510913014,0.8534550673992995
CP_001145,14602,60.18616860308964,355.4416494073189,0.8532158983535882
CP_001146,12599,60.375177874565814,355.2527773808945,0.8530552494718353
CP_001147,14599,60.18610915567907,355.39019381469967,0.8530529573709489
CP_001148,11770,60.45390521121451,355.27007658808753,0.8526368991825474
CP_001149,12602,60.37525426643955,355.30447282343283,0.8526077355063085
CP_001150,11608,60.46991693467832,355.3390539013592,0.8525994547894493
CP_001151,9696,60.65024973770496,355.2874341293636,0.8519818404635318
CP_001152,10112,60.61137006037461,355.30474910476187,0.8515099226815717
CP_001153,13024,60.33648604563236,355.42499360773735,0.8512357379863987
CP_001154,14009,60.24161328470142,355.23572866443396,0.8512042500629025
CP_001155,8702,60.745816213359156,355.32216458166255,0.8510159668022241
CP_001156,5970,61.00415924255077,355.4467060665961,0.8509637934009693
CP_001157,12605,60.37531918662859,355.35617025763776,0.8508086547195013
CP_001158,6628,60.942154164249615,355.3398116300453,0.8506526412267608
CP_001159,10363,60.58842020629917,355.3393281468184,0.8505921601077882
CP_001160,7708,60.84047980162018,355.3570407858687,0.8501022023497695
CP_001161,11192,60.50969565428115,355.32186423410053,0.8500479599279558
CP_001162,6377,60.96599035999574,355.30499179213547,0.8490149614295727
CP_001163,12186,60.415027532153914,355.2872937122517,0.8489219761586143
CP_001164,8953,60.72197916420142,355.3567719148335,0.848693062679708
CP_001165,10944,60.5326998663055,355.3393161368231,0.8484869004825513
CP_001166,12608,60.37538106997573,355.4078597319917,0.8483591706632961
CP_001167,10525,60.57152400771924,355.2700689384034,0.8482752057779572
CP_001168,13850,60.257704273767196,355.3558834506666,0.8482089762178859
CP_001169,13015,60.33540410462272,355.26997994222626,0.8481031026694659
CP_001170,13018,60.33547777731847,355.32162485701537,0.8479031321924844
CP_001171,10779,60.54864179028718,355.35653920193425,0.8473649406669512
CP_001172,14434,60.20204869466767,355.4073050401273,0.8473056994579384
CP_001173,14431,60.201986314554794,355.35582445322444,0.8472961874360765
CP_001174,14437,60.20210690377039,355.4587776863791,0.8472793469222599
CP_001175,12189,60.41509657242002,355.33903133461325,0.8472733442771551
CP_001176,9531,60.666193783012126,355.3046888930835,0.8472183148970942
CP_001177,13847,60.25763563709654,355.30433790573187,0.8470878571038203
CP_001178,7457,60.86431504304192,355.3223236891179,0.8470421053878896
CP_001179,13434,60.2974787202416,355.33881508793564,0.8469544526017967
CP_001180,9115,60.705969768888316,355.28736188371744,0.8467779192918233
CP_001181,13186,60.32048387622382,355.35620023913253,0.8459133009807173
CP_001182,14428,60.20191582653032,355.30434624807157,0.8458956442112094
CP_001183,12024,60.43014268616006,355.3562179776859,0.8455638862860673
CP_001184,11605,60.46984847003362,355.28723843990633,0.8455258061080914
CP_001185,5967,61.004113665381624,355.3924400527499,0.8452956283663179
CP_001186,13021,60.336425998426506,355.3733429326457,0.8440327843649965
CP_001187,13844,60.25755810096104,355.25279431998865,0.8439943757335253
CP_001188,8451,60.768755283298155,355.28751102947035,0.8434412263423197
CP_001189,11189,60.50962116676195,355.2699980214484,0.8431032737413924
CP_001190,14425,60.201840259404946,355.25286993608535,0.8430331777685243
CP_001191,8286,60.78469816369778,355.3048105365298,0.84149982337912
CP_001192,7460,60.86347859983297,355.3746448397515,0.8413453713325924
CP_001193,9366,60.682138417923944,355.3219503176496,0.8413229786765866
CP_001194,14266,60.21792777718008,355.3729271974657,0.8403720419722917
CP_001195,9950,60.62737753248907,355.3740037105733,0.8400119602905852
CP_001196,7041,60.90231290694718,355.30483370971456,0.8398584398044977
CP_001197,12434,60.391122027122805,355.2699117530794,0.8394525217618338
CP_001198,14263,60.21785988226173,355.32143183853015,0.8393228690206985
CP_001199,10360,60.587468800311036,355.2872801263634,0.8390904132049014
CP_001200,12021,60.430073243961054,355.30445306717394,0.839034663748593
CP_001201,9947,60.627313798762316,355.32198261916756,0.8389681507413669
CP_001202,12437,60.39119516308966,355.32162403945864,0.8387994576207375
CP_001203,12850,60.35135081473669,355.2870965443721,0.8386499915570671
CP_001204,12853,60.351419230507325,355.3387585896687,0.8385348676863074
CP_001205,8121,60.80063773524065,355.3221214114939,0.8382533002597916
CP_001206,8950,60.721913909007164,355.30463178919655,0.83784591198731
CP_001207,7870,60.82447393096037,355.2874268321318,0.8377584893652783
CP_001208,7123,60.894323191225475,355.28946654618676,0.8373987026566789
CP_001209,11440,60.48579423482055,355.30441523137966,0.837034296719387
CP_001210,14260,60.21778630488998,355.26993862959466,0.8369117202225482
CP_001211,11027,60.52563815688409,355.339072720029,0.8368314080892889
CP_001212,6212,60.98193447345193,355.3223803122878,0.836593753036005
CP_001213,13350,60.30275389493977,355.3222686001589,0.8361028068768008
CP_001214,13682,60.273575551833886,355.3214459912164,0.8360850453406664
CP_001215,9782,60.64235961610978,355.33923616702896,0.8357107899563809
CP_001216,8537,60.760863911315674,355.3394681510052,0.8353383633172177
CP_001217,9944,60.62724173605731,355.269973672188,0.8344077935543696
CP_001218,13679,60.27350252242934,355.26988553004895,0.8338863926609779
CP_001219,6876,60.91825497713766,355.32219217875326,0.8338531415606873
CP_001220,10776,60.54857607984052,355.3046203025245,0.8338438754944368
CP_001221,11856,60.44601713542098,355.32162247955085,0.8333796680329458
CP_001222,13352,60.30279738009899,355.3572493689409,0.8325346783239868
CP_001223,9197,60.69798283693157,355.27207335804104,0.8322089709034595
CP_001224,11024,60.52556895662834,355.28717910388485,0.8320652709200853
CP_001225,7705,60.84041575749677,355.30474527240904,0.8319781329052969
CP_001226,12018,60.43000121936683,355.2526900033288,0.831630609821089
CP_001227,5964,61.004055899215096,355.3399398709498,0.8315003579909144
CP_001228,13437,60.296648528596904,355.390402912502,0.8312940214362362
CP_001229,14508,60.19477598728533,355.25263596172243,0.830633700183572
CP_001230,14095,60.233731898982064,355.28700709517415,0.8303861723621857
CP_001231,10611,60.564520040496234,355.32184745249214,0.8303848820742736
CP_001232,13263,60.311498504659774,355.25262991785104,0.8299588978659342
CP_001233,13266,60.311572964599776,355.30424975306613,0.8294968135808038
CP_001234,10195,60.603412428320006,355.30450090382806,0.8285958523166183
CP_001235,8534,60.76169352020663,355.28727697395243,0.8274982441166386
CP_001236,13431,60.29652441530525,355.2871400514834,0.8273042185630426
